,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,Ave,Econ,SR,5,10,Ct,St,Type,Name,Age,Batting style,Bowling style,Role,Arm,Consolidated_Bowling_Style,NO,BF,HS,100,50,0,4s,6s,Country
10994,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
10995,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
10996,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
10997,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
10998,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
10999,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11000,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11001,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11002,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11003,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11004,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11005,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11006,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11007,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11008,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11009,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11010,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11011,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11012,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11013,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11014,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11015,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11016,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11017,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11018,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11019,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11020,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11021,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11022,GJ Maxwell,11,11,,,413,,51.62,,145.93,,,,,batting,,,,,,,,3.0,283.0,201*,2.0,0.0,1.0,41.0,22.0,
11023,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11024,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11025,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11026,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11027,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11028,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11029,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11030,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11031,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11032,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11033,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11034,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11035,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11036,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11037,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11038,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11039,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11040,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11041,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11042,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11043,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11044,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11045,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11046,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11047,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11048,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11049,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11050,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11051,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11052,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11053,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11054,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11055,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11056,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11057,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11058,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11059,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11060,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11061,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11062,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11063,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11064,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11065,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11066,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11067,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11068,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11069,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11070,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11071,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11072,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11073,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11074,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11075,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11076,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11077,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11078,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11079,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11080,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11081,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11082,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11083,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11084,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11085,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11086,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11087,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11088,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11089,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11090,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11091,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11092,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11093,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11094,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11095,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11096,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11097,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11098,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11099,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11100,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11101,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11102,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11103,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11104,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11105,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11106,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11107,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11108,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11109,MR Marsh,20,20,,,858,,47.66,,113.94,,,,,batting,,,,,,,,2.0,753.0,177*,2.0,5.0,3.0,96.0,43.0,
11110,DA Warner,20,20,,,925,,46.25,,112.66,,,,,batting,David Warner,37,Left-handed,Right arm leg break,All-Rounders,Right,Leg break,0.0,821.0,163,3.0,6.0,1.0,95.0,38.0,Australia
11111,M Labuschagne,22,20,,,826,,45.88,,81.78,,,,,batting,Marnus Labuschagne,29,Right-handed,Right arm leg break,Batters,Right,Leg break,2.0,1010.0,124,1.0,5.0,0.0,83.0,5.0,Australia
11112,PJ Cummins,13,10,,,168,,42.0,,77.41,,,,,batting,Pat Cummins,30,Right-handed,Right arm fast,Pace Bowler,Right,Fast,6.0,217.0,37,0.0,0.0,0.0,16.0,6.0,Australia
11113,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11114,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11115,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11116,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11117,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11118,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11119,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11120,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11121,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11122,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11123,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11124,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11125,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11126,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11127,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11128,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11129,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11130,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11131,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11132,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11133,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11134,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11135,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11136,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11137,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11138,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11139,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11140,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11141,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11142,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11143,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11144,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11145,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11146,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11147,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11148,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11149,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11150,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11151,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11152,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11153,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11154,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11155,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11156,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11157,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11158,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11159,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11160,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11161,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11162,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11163,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11164,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11165,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11166,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11167,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11168,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11169,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11170,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11171,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11172,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11173,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11174,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11175,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11176,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11177,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11178,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
11179,SPD Smith,16,15,,,439,,31.35,,83.14,,,,,batting,,,,,,,,1.0,528.0,74,0.0,3.0,3.0,45.0,4.0,
